IdCliente,Evasao,Genero,Idoso,Parceiro,Dependentes,Meses_Contrato,Servico_Telefonico,Multiplas_Linhas,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Gasto_Mensal,Gasto_Total,Contas_Diarias
6297-NOOPG,Nao,Feminino,0,Sim,Nao,70,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cheque_eletronico,110.5,7752.05,3.683333333333333
6298-QDFNH,Sim,Masculino,0,Nao,Nao,22,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,79.35,1730.35,2.645
6300-BWMJX,Nao,Feminino,0,Sim,Nao,59,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Nao,Mensal,Nao,Cheque_eletronico,93.35,5386.5,3.1116666666666664
6302-JGYRJ,Sim,Masculino,0,Nao,Sim,31,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Sim,Um_ano,Sim,Cheque_enviado,79.45,2587.7,2.6483333333333334
6303-KFWSL,Nao,Feminino,0,Nao,Nao,29,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Um_ano,Sim,Cheque_eletronico,55.25,1620.2,1.8416666666666666
6304-IJFSQ,Sim,Masculino,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,49.9,130.1,1.6633333333333333
6305-YLBMM,Sim,Masculino,0,Nao,Nao,69,Sim,Nao,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Sim,Um_ano,Sim,Transferencia_automatica,104.05,7262.0,3.4683333333333333
6308-CQRBU,Nao,Feminino,0,Sim,Nao,71,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cheque_eletronico,109.25,7707.7,3.6416666666666666
6311-UEUME,Sim,Feminino,0,Nao,Nao,29,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,78.9,2384.15,2.6300000000000003
6313-GIDIT,Sim,Masculino,1,Nao,Nao,53,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,54.45,2854.55,1.8150000000000002
6317-YPKDH,Sim,Feminino,0,Nao,Nao,1,Nao,Sem_telefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Transferencia_automatica,29.95,29.95,0.9983333333333333
6319-IEJWJ,Sim,Masculino,0,Sim,Sim,20,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,90.2,1776.55,3.006666666666667
6319-QSUSR,Nao,Feminino,0,Nao,Sim,11,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cartao_credito_automatico,19.7,216.2,0.6566666666666666
6322-HRPFA,Nao,Masculino,0,Sim,Sim,49,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensal,Nao,Cartao_credito_automatico,59.6,2970.3,1.9866666666666668
6322-PJJDJ,Nao,Masculino,0,Sim,Nao,49,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Dois_anos,Sim,Cheque_eletronico,94.8,4690.65,3.1599999999999997
6323-AYBRX,Sim,Masculino,0,Nao,Nao,59,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,19.35,1099.6,0.645
6326-MTTXK,Sim,Masculino,0,Nao,Nao,8,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,100.85,819.55,3.3616666666666664
6328-ZPBGN,Sim,Feminino,1,Nao,Nao,11,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,95.15,997.65,3.171666666666667
6330-JKLPC,Sim,Masculino,0,Sim,Nao,11,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,80.5,896.9,2.683333333333333
6331-EWIEB,Sim,Masculino,0,Nao,Nao,20,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,85.25,1734.5,2.841666666666667
6331-LWDTQ,Sim,Masculino,0,Nao,Nao,10,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cartao_credito_automatico,72.15,794.25,2.4050000000000002
6332-FBZRI,Nao,Masculino,0,Sim,Sim,67,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Um_ano,Sim,Cartao_credito_automatico,69.35,4653.25,2.3116666666666665
6333-YDVLT,Nao,Masculino,0,Nao,Nao,65,Sim,Sim,Fibra_optica,Sim,Nao,Sim,Sim,Sim,Sim,Um_ano,Sim,Cartao_credito_automatico,110.0,7138.65,3.6666666666666665
6338-AVWCY,Sim,Masculino,0,Nao,Nao,3,Nao,Sem_telefone,DSL,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,Cheque_enviado,40.15,130.75,1.3383333333333334
6339-DKLMK,Nao,Feminino,0,Nao,Nao,13,Nao,Sem_telefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,31.65,389.95,1.055
6339-RZCBJ,Nao,Masculino,0,Nao,Nao,48,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,78.9,3771.5,2.6300000000000003
6339-TBELP,Nao,Masculino,0,Nao,Nao,71,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Nao,Nao,Dois_anos,Sim,Cartao_credito_automatico,86.4,6172.0,2.8800000000000003
6339-YPSAH,Nao,Masculino,0,Nao,Nao,9,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,73.8,704.3,2.46
6340-DACFT,Nao,Feminino,0,Sim,Sim,50,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,20.55,1070.25,0.685
6341-AEVKX,Nao,Feminino,0,Sim,Nao,62,Sim,Nao,Fibra_optica,Sim,Nao,Sim,Sim,Sim,Sim,Um_ano,Sim,Cheque_eletronico,104.3,6613.65,3.4766666666666666
6341-JVQGF,Nao,Feminino,0,Sim,Sim,31,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Um_ano,Sim,Cheque_enviado,81.15,2545.75,2.705
6344-SFJVH,Nao,Feminino,0,Nao,Nao,20,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cartao_credito_automatico,24.9,505.95,0.83
6345-FZOQH,Nao,Masculino,0,Sim,Nao,69,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,19.9,1363.45,0.6633333333333333
6345-HOVES,Nao,Masculino,0,Nao,Nao,34,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,25.05,852.7,0.8350000000000001
6345-ULYRW,Sim,Masculino,1,Sim,Nao,44,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Sim,Um_ano,Nao,Cheque_enviado,88.4,3912.9,2.9466666666666668
6347-DCUIK,Sim,Masculino,0,Nao,Nao,10,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,74.15,811.8,2.4716666666666667
6348-SNFUS,Nao,Masculino,0,Sim,Sim,72,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Dois_anos,Sim,Cartao_credito_automatico,55.45,4179.2,1.8483333333333334
6349-JDHQP,Nao,Feminino,0,Nao,Nao,53,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,19.85,1049.6,0.6616666666666667
6350-XFYGW,Nao,Masculino,1,Nao,Nao,4,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,94.75,422.4,3.158333333333333
6351-SCJKT,Nao,Masculino,0,Nao,Nao,3,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque_enviado,41.35,107.25,1.3783333333333334
6352-GIGGQ,Nao,Masculino,0,Nao,Nao,67,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Um_ano,Sim,Transferencia_automatica,88.8,5903.15,2.96
6352-TWCAU,Sim,Feminino,0,Nao,Nao,35,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,86.45,3029.1,2.881666666666667
6353-BRMMA,Nao,Feminino,0,Sim,Sim,54,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,104.1,5645.8,3.4699999999999998
6356-ELRKD,Sim,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,95.6,95.6,3.1866666666666665
6357-JJPQT,Nao,Feminino,0,Nao,Nao,3,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,80.5,232.35,2.683333333333333
6358-LYNGM,Sim,Masculino,0,Nao,Nao,1,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,74.9,74.9,2.496666666666667
6360-SVNWV,Nao,Feminino,1,Nao,Nao,31,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,73.55,2094.65,2.4516666666666667
6362-QHAFM,Nao,Masculino,0,Sim,Nao,42,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Sim,Um_ano,Sim,Cheque_eletronico,108.3,4586.15,3.61
6365-HITVU,Nao,Feminino,0,Sim,Sim,71,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,87.25,6328.7,2.908333333333333
6365-MTGZX,Sim,Masculino,0,Nao,Nao,24,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,96.0,2122.45,3.2
6366-XIVKZ,Nao,Feminino,0,Sim,Sim,13,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,Cheque_enviado,63.15,816.8,2.105
6366-ZGQGL,Sim,Masculino,0,Nao,Nao,1,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Transferencia_automatica,24.8,24.8,0.8266666666666667
6368-NWMCE,Nao,Feminino,0,Nao,Nao,38,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Mensal,Nao,Cartao_credito_automatico,68.15,2656.3,2.271666666666667
6368-TZZDT,Nao,Masculino,0,Sim,Sim,4,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,19.5,96.85,0.65
6369-MCAKO,Nao,Feminino,0,Sim,Sim,68,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,89.05,6185.8,2.9683333333333333
6370-ZVHDV,Nao,Feminino,0,Sim,Nao,61,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Transferencia_automatica,25.3,1554.9,0.8433333333333334
6371-NZYEG,Nao,Masculino,0,Sim,Sim,16,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Sim,Nao,Dois_anos,Nao,Cheque_enviado,64.25,1024.0,2.1416666666666666
6372-RFVNS,Sim,Feminino,0,Sim,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,Cheque_eletronico,78.8,78.8,2.6266666666666665
6374-AFWOX,Nao,Masculino,0,Sim,Nao,46,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Dois_anos,Nao,Cheque_enviado,65.65,3047.15,2.1883333333333335
6374-NTQLP,Nao,Masculino,1,Sim,Sim,72,Sim,Nao,Fibra_optica,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,104.1,7447.7,3.4699999999999998
6376-GAHQE,Sim,Masculino,0,Nao,Nao,4,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,Cheque_eletronico,77.85,299.2,2.5949999999999998
6377-KSLXC,Nao,Masculino,0,Nao,Nao,5,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.95,107.05,0.6649999999999999
6377-WHAOX,Nao,Feminino,0,Sim,Nao,60,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,106.15,6411.25,3.5383333333333336
6379-RXJRQ,Sim,Masculino,0,Sim,Nao,10,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,70.1,659.65,2.3366666666666664
6380-ARCEH,Nao,Masculino,0,Nao,Nao,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,20.2,20.2,0.6733333333333333
6383-ZTSIW,Nao,Feminino,1,Sim,Nao,39,Sim,Nao,Fibra_optica,Sim,Sim,Nao,Nao,Sim,Sim,Um_ano,Nao,Cheque_enviado,99.1,3877.95,3.3033333333333332
6384-VMJHP,Nao,Feminino,0,Nao,Nao,72,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Dois_anos,Sim,Cartao_credito_automatico,73.0,5265.2,2.433333333333333
6386-SZZKH,Sim,Feminino,0,Sim,Sim,49,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,107.95,5293.2,3.5983333333333336
6388-TABGU,Nao,Masculino,0,Nao,Sim,62,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Um_ano,Nao,Transferencia_automatica,56.15,3487.95,1.8716666666666666
6390-DSAZX,Sim,Feminino,0,Nao,Sim,1,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,73.6,73.6,2.453333333333333
6393-WRYZE,Sim,Feminino,0,Sim,Nao,34,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,97.65,3207.55,3.2550000000000003
6394-HHHZM,Nao,Masculino,0,Nao,Nao,3,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,20.7,57.5,0.69
6394-MFYNG,Sim,Feminino,0,Nao,Nao,48,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,107.4,5121.3,3.58
6397-JNZZG,Sim,Feminino,1,Sim,Nao,43,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Nao,Cartao_credito_automatico,55.55,2342.2,1.8516666666666666
6400-BWQKW,Sim,Feminino,0,Nao,Nao,6,Sim,Sim,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,79.05,434.5,2.635
6402-EJMWF,Nao,Masculino,0,Nao,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_enviado,55.3,238.5,1.8433333333333333
6402-SSEJG,Nao,Feminino,0,Nao,Nao,25,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Nao,Sim,Sim,Um_ano,Nao,Cheque_eletronico,61.05,1540.2,2.0349999999999997
6402-ZFPPI,Sim,Feminino,1,Nao,Nao,25,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_enviado,102.8,2660.2,3.4266666666666667
6407-GSJNL,Nao,Feminino,0,Nao,Nao,51,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Transferencia_automatica,24.95,1288.0,0.8316666666666667
6407-UTSLV,Nao,Feminino,1,Nao,Nao,2,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Transferencia_automatica,83.8,163.7,2.7933333333333334
6408-OTUBZ,Nao,Feminino,0,Nao,Nao,66,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Nao,Um_ano,Sim,Transferencia_automatica,104.55,6779.05,3.485
6408-WHTEF,Nao,Masculino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cheque_enviado,89.4,6376.55,2.98
6410-LEFEN,Sim,Feminino,0,Nao,Nao,9,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,45.15,416.45,1.505
6413-XKKPU,Sim,Masculino,0,Sim,Sim,17,Sim,Nao,Fibra_optica,Sim,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,89.4,1539.45,2.98
6416-JNVRK,Nao,Feminino,0,Nao,Nao,46,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Um_ano,Nao,Cartao_credito_automatico,55.65,2688.85,1.855
6416-TVAIH,Sim,Masculino,0,Sim,Sim,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,68.5,68.5,2.283333333333333
6416-YJTTB,Nao,Masculino,0,Nao,Nao,11,Sim,Nao,Fibra_optica,Sim,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,79.5,795.65,2.65
6418-HNFED,Nao,Masculino,0,Sim,Nao,51,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,83.25,4089.45,2.775
6418-PIQSP,Nao,Feminino,0,Sim,Nao,62,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cheque_enviado,81.0,4985.9,2.7
6419-ZTTLE,Nao,Masculino,1,Sim,Nao,23,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Sim,Cheque_eletronico,20.75,485.2,0.6916666666666667
6421-SZVEM,Nao,Feminino,0,Sim,Sim,28,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Sim,Um_ano,Sim,Transferencia_automatica,82.85,2320.8,2.7616666666666663
6424-ELEYH,Sim,Feminino,0,Sim,Nao,3,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,74.75,229.5,2.4916666666666667
6425-JWTDV,Nao,Masculino,0,Sim,Nao,48,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,19.25,855.1,0.6416666666666667
6425-YQLLO,Sim,Feminino,1,Sim,Nao,66,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Sim,Um_ano,Sim,Cartao_credito_automatico,105.95,6975.25,3.5316666666666667
6427-FEFIG,Nao,Feminino,0,Sim,Sim,24,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,78.6,1846.65,2.6199999999999997
6429-SHBCB,Nao,Masculino,0,Nao,Nao,19,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_enviado,69.6,1394.55,2.32
6432-TWQLB,Sim,Masculino,0,Sim,Nao,5,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,85.4,401.1,2.8466666666666667
6434-TTGJP,Nao,Masculino,0,Sim,Sim,10,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Dois_anos,Nao,Cartao_credito_automatico,53.7,521.0,1.79
6435-SRWBJ,Nao,Feminino,0,Nao,Nao,5,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,82.75,417.75,2.7583333333333333
6435-VWCCY,Nao,Masculino,1,Sim,Nao,65,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Sim,Nao,Dois_anos,Sim,Cartao_credito_automatico,92.7,5968.4,3.0900000000000003
6437-UDQJM,Nao,Feminino,1,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,84.1,6129.65,2.8033333333333332
6437-UKHMV,Sim,Feminino,0,Nao,Nao,7,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,79.7,586.05,2.6566666666666667
6439-GTPCA,Sim,Feminino,0,Nao,Nao,45,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,87.25,3941.7,2.908333333333333
6439-LAJXL,Nao,Masculino,0,Sim,Nao,9,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Mensal,Sim,Cheque_enviado,68.95,593.85,2.2983333333333333
6439-PKTRR,Nao,Feminino,0,Sim,Sim,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Dois_anos,Nao,Cheque_eletronico,80.7,5617.95,2.69
6440-DKQGE,Nao,Masculino,0,Nao,Sim,30,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Sim,Nao,Um_ano,Nao,Cartao_credito_automatico,64.5,1929.95,2.15
6445-TNRXS,Nao,Masculino,0,Sim,Sim,68,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,114.7,7849.85,3.8233333333333333
6447-EGDIV,Nao,Feminino,0,Nao,Nao,31,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,20.95,683.25,0.6983333333333334
6447-GORXK,Nao,Masculino,0,Nao,Sim,31,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cartao_credito_automatico,25.0,789.2,0.8333333333333334
6457-GIRWB,Sim,Masculino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,69.35,69.35,2.3116666666666665
6457-USBER,Sim,Masculino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,80.8,80.8,2.6933333333333334
6458-CYIDZ,Nao,Feminino,1,Nao,Nao,5,Sim,Nao,Fibra_optica,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,80.7,374.8,2.69
6461-PPAXN,Nao,Feminino,0,Sim,Sim,35,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Sim,Transferencia_automatica,54.95,1916.0,1.8316666666666668
6461-SZMCV,Nao,Feminino,0,Sim,Nao,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,87.95,6365.35,2.9316666666666666
6463-HHXJR,Nao,Feminino,0,Sim,Sim,71,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Sim,Nao,Dois_anos,Nao,Transferencia_automatica,100.5,7030.65,3.35
6463-MVYRY,Nao,Feminino,1,Nao,Nao,57,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Nao,Dois_anos,Nao,Transferencia_automatica,69.85,4003.0,2.328333333333333
6464-KEXXH,Nao,Masculino,0,Nao,Nao,8,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,25.25,186.3,0.8416666666666667
6465-GSRCL,Nao,Feminino,0,Nao,Sim,67,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Sim,Um_ano,Sim,Transferencia_automatica,106.6,7244.7,3.5533333333333332
6467-CHFZW,Sim,Masculino,0,Sim,Sim,47,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,99.35,4749.15,3.3116666666666665
6469-MRVET,Nao,Masculino,0,Sim,Sim,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Sim,Cheque_eletronico,20.2,20.2,0.6733333333333333
6469-QJKZW,Nao,Feminino,0,Sim,Nao,4,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_eletronico,20.15,91.4,0.6716666666666666
6473-ULUHT,Nao,Masculino,0,Sim,Sim,16,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,Mensal,Nao,Cheque_eletronico,84.9,1398.25,2.83
6474-FVJLC,Sim,Masculino,0,Nao,Nao,2,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,86.0,165.45,2.8666666666666667
6475-VHUIZ,Nao,Feminino,0,Sim,Nao,23,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque_eletronico,54.25,1221.55,1.8083333333333333
6476-EPYZR,Nao,Masculino,0,Sim,Sim,12,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,20.5,255.5,0.6833333333333333
6476-YHMGA,Nao,Feminino,0,Sim,Sim,15,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Mensal,Nao,Transferencia_automatica,76.5,1155.6,2.55
6478-HRRCZ,Nao,Masculino,0,Sim,Nao,32,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Sim,Um_ano,Nao,Cheque_enviado,70.5,2201.75,2.35
6479-OAUSD,Nao,Masculino,0,Nao,Nao,25,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cartao_credito_automatico,19.9,510.8,0.6633333333333333
